spid,mbid,wdid
1kB1JHjOXSn3qn1OQhISpF,7e2573b5-514a-4553-8478-419b32f38826,http://www.wikidata.org/entity/Q22996849
3hKXxwpu4EnmZPqKpLn7RF,5627d2af-dc78-44fb-bb0e-c72cdb1b4e8b,http://www.wikidata.org/entity/Q30610936
1ZMYMTP0S4hp9AlGkAWWjt,c8567f15-949e-46ce-862f-144a8a072dbe,http://www.wikidata.org/entity/Q22338688
3r4sWlUXFFvobv8CM0raPW,1a27fd2a-0c21-3864-b62f-94e976c8bb94,http://www.wikidata.org/entity/Q6984644
1EuM46kMdMqCU3erHNbjeG,06ce8c29-f6b9-48f2-be05-9d59aa022197,http://www.wikidata.org/entity/Q14942394
3ar3gv14DQ9QnmF9n3D90G,,http://www.wikidata.org/entity/Q3732805
32nwCXJIrQRPp6u9ISHTtM,8118577f-eccc-4e66-aa36-f8e8d3995c1b,http://www.wikidata.org/entity/Q15896835
2IhOruNJPxV2gyg0X4tO9u,,http://www.wikidata.org/entity/Q4019333
0r7wrRVD77lNrD9t2QgZrq,160d64d4-75ee-4097-a3a8-3c1d690c0d94,http://www.wikidata.org/entity/Q39400914
6KYVV0B7UV2N0A4dOzQTfq,160d64d4-75ee-4097-a3a8-3c1d690c0d94,http://www.wikidata.org/entity/Q39400914
4m6FG39cYxwEpUGSlZKP4X,,http://www.wikidata.org/entity/Q7554511
3grFdu9ifNh6mrZt9VIqx4,,http://www.wikidata.org/entity/Q5562711
5w8DcSo1ADxf8usiMxHeCn,,http://www.wikidata.org/entity/Q5684873
3TC40H9dIJArFzy0rWnWCg,c59fce38-537a-4cf6-87b9-35cb934e1ba8,http://www.wikidata.org/entity/Q27883122
5U9Wk8V8M2bBtna8YC33z1,e0fbaa4e-8a42-46ff-bb1a-a2d634bd82c2,http://www.wikidata.org/entity/Q7577698
0OB9EsykpiyNnAWSuahzW4,8116cbb1-a6af-37fd-b3dc-9df1b36067ba,http://www.wikidata.org/entity/Q3493133
6R2FtEWqwuXUgmyb0NETpv,84d9ea63-9157-3ca0-889b-b267a5e77d51,http://www.wikidata.org/entity/Q3521606
1F3K98YETxJiZJ2CZK8a8s,e42e29de-f7eb-4a92-9c21-82d08ec08a0b,http://www.wikidata.org/entity/Q27971624
7my50IHQ8dDCTN5GyNUtg6,cef47e01-3eb3-400c-917e-aa49c9a7465b,http://www.wikidata.org/entity/Q28038454
5iQ5gJAzxGCTOoSW3DkCic,235403fa-b68f-4263-b11e-883ca3caf98e,http://www.wikidata.org/entity/Q28053824
3wApZLQ7N3HzcWwQNEOaQe,d5566936-fbf3-4a7b-a4c1-23312bd1c1ee,http://www.wikidata.org/entity/Q28053873
3Mic6x7qINO73mosC0jRM5,62f2cc04-7896-3413-9dba-e8f6e9352f08,http://www.wikidata.org/entity/Q12029471
51HvYFrGD6zo2TX2CXEWU9,62f2cc04-7896-3413-9dba-e8f6e9352f08,http://www.wikidata.org/entity/Q12029471
3V3XFmoZrXsAsEXWDicmyd,,http://www.wikidata.org/entity/Q20988105
3fCYoDWASXjzl4JrVvSTo8,,http://www.wikidata.org/entity/Q21659255
5cSsDTJBxnp8S9Pg6KVswg,,http://www.wikidata.org/entity/Q21671971
6i8LWAvbBJirYBZdC3AtSc,,http://www.wikidata.org/entity/Q21857456
3mBzleiAuCxbvSqIlVjJiI,,http://www.wikidata.org/entity/Q21893638
6ADeJzfeDzRSstbhCV9cWW,,http://www.wikidata.org/entity/Q22008228
35UGsB1DbWLTQSsXLFk9u5,,http://www.wikidata.org/entity/Q18677081
6O44J8v4vd9YOjThaRcoc6,,http://www.wikidata.org/entity/Q22962304
0kDmSozsP5KCeLvbaL1BTD,,http://www.wikidata.org/entity/Q20064300
48oP5ver3MEQ68DvJ22CvY,c64e38e7-ea8d-3cda-ba62-1f4b9f899419,http://www.wikidata.org/entity/Q3088296
4mbD4KGZIId9D0YKg1wdwQ,,http://www.wikidata.org/entity/Q24076654
62ug75FEUPSUGEw1hpVGte,,http://www.wikidata.org/entity/Q20978560
43AaX0aadMhghHSoHbZdGI,,http://www.wikidata.org/entity/Q21010620
0eAsETA27sZs175AfyfwVA,,http://www.wikidata.org/entity/Q21605006
1XbLJ8k3uBV4lhDWjmRgrn,,http://www.wikidata.org/entity/Q21857434
05PeRzovQMUE6LE4dNY9Io,,http://www.wikidata.org/entity/Q22712282
5Q5jGdd2gQT8TFOBr5hFxb,,http://www.wikidata.org/entity/Q23895332
5FNUFhoaedXT81WIzKc6OQ,,http://www.wikidata.org/entity/Q27644025
2ZfOqdXmJpP1SgqHLaDAh6,,http://www.wikidata.org/entity/Q27887428
1BI9AdIVqQH9PfPdiB4kfQ,,http://www.wikidata.org/entity/Q24875875
5cBZOkP7SnZnO5XeiP7gVI,,http://www.wikidata.org/entity/Q28548152
3886RChRsvF9XjTAr5nN61,,http://www.wikidata.org/entity/Q29571647
1WF43hAlXLQlUpz4drHFNc,,http://www.wikidata.org/entity/Q26912335
5yihaA3zSjqOmYjk4InkeX,,http://www.wikidata.org/entity/Q30406470
41bTjcSaiEe4G40RVVHbux,3d00fb45-f8ab-3436-a8e1-b4bfc4d66913,http://www.wikidata.org/entity/Q187507
2AvupjUeMnSffKEV05x222,5611e7a8-3b0d-48a1-820e-45b94229f653,http://www.wikidata.org/entity/Q28452606
0ASrNTyRbdNErtHz9UCwpk,,http://www.wikidata.org/entity/Q27616740
1D9n5Ff8prsm56x9Oa9Udk,,http://www.wikidata.org/entity/Q27624956
156Qdu1Qxqy9nwEeA5UBz7,,http://www.wikidata.org/entity/Q27687809
3QA6FUkdeeogAheqhES0pR,,http://www.wikidata.org/entity/Q27981900
3wUUI1bi6KpUNg3fntPsdc,,http://www.wikidata.org/entity/Q28030990
6iiyqFhuXRf0LJVeRktOFS,,http://www.wikidata.org/entity/Q28221655
42AkQqGvWS2GyRdvTQWJYS,,http://www.wikidata.org/entity/Q28553681
2jyMxL5A0FuicqUliNziwW,,http://www.wikidata.org/entity/Q28792651
73o3ioiQiT9oGTcHZU6bQJ,,http://www.wikidata.org/entity/Q28842323
2DwCP4hjmeUOj8KGfu7wDg,,http://www.wikidata.org/entity/Q28842573
5BTsYW2m51g2B4HsDmnAqR,,http://www.wikidata.org/entity/Q29080394
68jlF56mMT74SkySCUoMpT,,http://www.wikidata.org/entity/Q30204709
57F2mqKpPUAXbtRA3sXffe,,http://www.wikidata.org/entity/Q30348916
3hDnxAsp07ufAbdvpHYa6u,9ee2bb08-e48e-4b34-943e-59b65b6ddf78,http://www.wikidata.org/entity/Q3437698
24cO4sbnCnWlvNvjkMuDh7,85e487cb-2f0b-4366-a594-8638673efb37,http://www.wikidata.org/entity/Q11884765
0oZa63fKTdlJEik5dtttGP,8932bd21-69b7-41a7-b6db-c0fd9a437b12,http://www.wikidata.org/entity/Q11902193
5xG9gJcs9ut3qDWezHUlsX,,http://www.wikidata.org/entity/Q36010147
1Es64PqQ5B0MyOyQ92x8c7,,http://www.wikidata.org/entity/Q41239017
4ULM6X1YNQfmjBpheNs1gv,,http://www.wikidata.org/entity/Q38022584
1kpZUS7tLWK0hMWNCKP9La,b5d1452c-fd48-4313-a5b2-a4a287c54140,http://www.wikidata.org/entity/Q3646276
2Q9oTK48eb85waX1fFJsvj,74a65aea-6e59-477a-b48c-5e4d9c53dfb2,http://www.wikidata.org/entity/Q498424
4JKaecqkR2ERMQxlxM4B1D,8a2bca4b-abac-4017-bacd-e5db1dc1a908,http://www.wikidata.org/entity/Q41095879
6vuykQgDLUCiZ7YggIpLM9,bbce0087-d386-4246-a51d-dbcdfdbe8fb2,http://www.wikidata.org/entity/Q24037694
1TzLKIY7EkKJ2od2cLEDyV,dabe04ac-41ab-44a5-b5fb-b8bc9bd9ce3d,http://www.wikidata.org/entity/Q28939907
4J79cxsmRqZbI0BKmNFDy2,3f702793-d03a-3eff-9870-4759bda52e0f,http://www.wikidata.org/entity/Q594179
1DkwVpKbxNAuJV5vH4JEtu,c1de9bbc-6fbd-4a08-b2ac-5945219d9e12,http://www.wikidata.org/entity/Q3916380
234bTcrWAT843cbS4hWmIA,f1f9654b-44a8-4115-8248-b698798ca55c,http://www.wikidata.org/entity/Q383468
2OnakLN3MKF2kEYZg6r5wr,65a85d01-ee42-4897-a9c4-99251d33035f,http://www.wikidata.org/entity/Q5161949
3UIXocl30yFAZd7wqQNmu7,18652054-b2d0-471e-9606-22b11c1deede,http://www.wikidata.org/entity/Q20760137
3dzvSCiqzUvdrsYbzHbgTb,41c77e1c-8d13-4ac6-8454-00e9717865cf,http://www.wikidata.org/entity/Q21476992
5zpr1t0wULBavdgXCPjLuy,3d965c41-43bd-480f-b011-2a442363193d,http://www.wikidata.org/entity/Q5485019
7m72WMYVztyVUHyuKqJ0a0,bf8d8550-8d5c-4392-abd6-af3568673b39,http://www.wikidata.org/entity/Q20899183
3H1xcsy7CI7nL3RNHIpvs4,9f27147b-faad-41ef-af3f-5e011c535e35,http://www.wikidata.org/entity/Q881235
73V8wOhPeSFgrjUHuc7RYt,0378345d-af03-45a5-a245-84e9f8cba2be,http://www.wikidata.org/entity/Q4877841
4OLsnJQPTX0S6lODXw1MqC,f378dcb1-841b-3be1-9d96-779036562de1,http://www.wikidata.org/entity/Q934211
3pxjXFPe6XnwnJaC6eYcCb,2b32440a-5c1a-4506-bb21-bacab6bbf1cd,http://www.wikidata.org/entity/Q42313947
2tJXza5ryx9DKIsmAI8neb,74902947-6484-499e-94e2-e1b3c28b46bd,http://www.wikidata.org/entity/Q960179
4YPSP5Mi5C0vdbgLTaYucB,b9a895e8-870d-4bfa-bb96-57b314b6081f,http://www.wikidata.org/entity/Q1131465
2ZytN2cY4Zjrr9ukb2rqTP,ee749c63-5699-38e0-b565-7e84414648d9,http://www.wikidata.org/entity/Q44289
0OGDSUpkvNqUsbmPCQz1T9,e1bc4f71-d362-3f24-9dd9-98e73ab8fab9,http://www.wikidata.org/entity/Q25490368
47QffDK0aSRf2D1P5Nwgbm,6e77217b-6638-4641-9c43-703449346a27,http://www.wikidata.org/entity/Q22162599
29knW30dyTUuw78ZxSy0I7,b15e243c-8279-3b5b-b773-fca282c8ce54,http://www.wikidata.org/entity/Q2097153
1W5OrcptxHmDqTnnQ2DvzP,af4cf0e0-a3bc-4fa4-a2e9-a801f239a2de,http://www.wikidata.org/entity/Q14651900
0pn78Ygi2Vrp6yT9sgEAjK,ca3265ec-ba40-33cc-9ae1-2072cffd4e08,http://www.wikidata.org/entity/Q21768330
1gPs9aa6XvnlPCYeV3mDbv,7b27b0d6-1e4a-4967-ac14-5e2fef3b5b80,http://www.wikidata.org/entity/Q22690274
5NFLUa7LJ8la1znPXcxIfd,ab88ca0b-da32-4e01-ae9b-198b0b7b8681,http://www.wikidata.org/entity/Q18650966
5ODW4aTPCpBHrLUncsSAAs,d6d2ecfa-2ca0-4aea-bb5a-80117a273b82,http://www.wikidata.org/entity/Q22162838
0W6x7Gz1v2pxQ5IJbyQNfj,bc2e45f3-5a2c-4798-8aee-e2aaff0fc7cd,http://www.wikidata.org/entity/Q27144904
47VTcbG6Bl3y7EYascjuGt,571e558f-22de-40d7-879b-eac68f7296b2,http://www.wikidata.org/entity/Q880433
1XhMSQpoNcOg6HJ9loutwU,a8bdbecf-36d2-427e-b0fa-0450de133cd1,http://www.wikidata.org/entity/Q881779
4CJG15EhzbmF9MLVLBALEG,9b55d832-d734-4ece-bf71-37fd24692a8a,http://www.wikidata.org/entity/Q881794
2q7EwuXduuQGDJrPYPVFyw,bf3e565e-309e-4a82-9276-40a121a51c2b,http://www.wikidata.org/entity/Q30040554
4rONTIMcBxUVUZbjQno6vU,eb076ca8-fc58-31ba-8845-081581aafa17,http://www.wikidata.org/entity/Q21768306
0IuTpMivu9iwV78evgfkh2,83558ce4-d3a1-47a3-8690-0227d85d486f,http://www.wikidata.org/entity/Q29577195
7n6w26WTIaCgm6j3nPlKiN,2e9c151d-d467-4f41-ad77-ccc828d4fa78,http://www.wikidata.org/entity/Q41799620
2WrU1VLLBaZy4k5s0p5jzt,,http://www.wikidata.org/entity/Q3203061
3uHE9AUcDTAzRP1iq91TW9,,http://www.wikidata.org/entity/Q462879
5BxWszfvT97XVftAlK8Z3W,,http://www.wikidata.org/entity/Q462879
6tDk8g36NkYYfb65NNeIS4,,http://www.wikidata.org/entity/Q462879
4nimSyH9fNx04l1h1uphxG,,http://www.wikidata.org/entity/Q3717099
2jBqaik6tjq9QHMkVahuEE,13174b46-142a-4c6b-aee3-2c61bc7b1797,http://www.wikidata.org/entity/Q38480065
7ymHN0rpFIOKGZwPV6UPm2,b94e092c-caa0-44e8-b18c-600a3d4d754f,http://www.wikidata.org/entity/Q30306239
4uiVwLbTzE6VMkXpaDAwB8,,http://www.wikidata.org/entity/Q2835197
2LHjV0KH8rtiAPb5sVy6h7,,http://www.wikidata.org/entity/Q5870225
5gM3enHvUe7FUACKfwwipj,9ec0aac7-3b4a-40e9-993e-05e43b541e57,http://www.wikidata.org/entity/Q1320789
4YnQDzZG92Ni86OvTAHdCy,3ae21aa9-e1a1-40d2-bc7f-5d45b5daafd4,http://www.wikidata.org/entity/Q22162901
4eOTNTzRU3qi91xnGxFpy2,27b1bd94-c2f7-4b90-b05a-14dacac8e0bb,http://www.wikidata.org/entity/Q22174813
5vDui6b5xPkwXWOGvGgfoF,75cc2b4a-8c18-37af-89ba-04fa2166e4ea,http://www.wikidata.org/entity/Q1986687
1uZI8BeV4sZY20RflNzPGc,90e3c1dc-3975-4318-9633-fc10ad9eb9e8,http://www.wikidata.org/entity/Q22259628
6v4EtBKhufYBGEifeJ4lSn,,http://www.wikidata.org/entity/Q17522083
66hoUkjxM7tVQwu7bZocwP,,http://www.wikidata.org/entity/Q18150304
3hZmNqApjwoPh7jYIglvrm,,http://www.wikidata.org/entity/Q21684289
4T5cveHFQ5qZkRfZAJPcP7,,http://www.wikidata.org/entity/Q21733164
5xQmfqjJTr3Hn6pCmHDVK2,d38d40b7-c78e-3dd2-8315-91a0cfcddf18,http://www.wikidata.org/entity/Q2268506
3N06B9WXqMUo184SXY19uJ,,http://www.wikidata.org/entity/Q23055199
0KVNtHihBR6Zz98yjh5tk3,,http://www.wikidata.org/entity/Q27057183
4U9Aa215Eu6dJoDuHHsrkR,,http://www.wikidata.org/entity/Q27161928
3pvGznPzzSymzxqQrC0sQY,,http://www.wikidata.org/entity/Q27301842
72tLZXFHPTpHcqM0h53vqv,,http://www.wikidata.org/entity/Q27624080
5fJbzkWe8gGy1HR2sMilDi,,http://www.wikidata.org/entity/Q27659627
5h6VAJVDck4NJdzS2T5eGp,d4f1dab4-8022-4f9b-b82c-df59480f5e73,http://www.wikidata.org/entity/Q30889411
5Ta2q9XeaKGxMFfoj7flJf,,http://www.wikidata.org/entity/Q27941651
77t0rn33Z3Ohg2fmhenYqF,,http://www.wikidata.org/entity/Q28842574
2tpHahWu3pfbmLIPEoMsTQ,,http://www.wikidata.org/entity/Q25451952
5sbjJuC7SFAkTUCiQ8YbRB,,http://www.wikidata.org/entity/Q29054007
7kb7IODWfA9wAn0JhkHc4W,,http://www.wikidata.org/entity/Q30045339
6L0UJVkVmNrNZeYqFfDsZo,,http://www.wikidata.org/entity/Q30243853
59jhRMBpmQKFKMija2A8PM,,http://www.wikidata.org/entity/Q30938915
71r9CYHflFbp0WJm0UopXl,,http://www.wikidata.org/entity/Q27625558
6qaQxsb8aKfjPMUVByxkZ5,,http://www.wikidata.org/entity/Q31271166
4V5oDwyrA6ff0Wr3YR3WZl,,http://www.wikidata.org/entity/Q27865897
2poAUFGkHetMzM4xzLBVhY,,http://www.wikidata.org/entity/Q27973527
4CxTiDkmc48WzaX8fla7Gq,,http://www.wikidata.org/entity/Q28213750
6DirSzhm1GEc5bc7gI4MYN,,http://www.wikidata.org/entity/Q28645830
5Od0rmAFY8DdF0Kh7uZzIl,,http://www.wikidata.org/entity/Q28792642
00XX0fvKBeJlTWIKCZ3TSe,,http://www.wikidata.org/entity/Q29080409
1o7qsSvqsLyiOVRvixsA3G,,http://www.wikidata.org/entity/Q30004860
5Xvpd5ZY11b8coAOplE2Fx,,http://www.wikidata.org/entity/Q30204890
6GtC0WHxzFSFHQtILNtb55,,http://www.wikidata.org/entity/Q30579931
4srls6038abMh9Mw2jS3Yg,255ab4dd-f14e-4326-991d-3899d9fe9705,http://www.wikidata.org/entity/Q22817301
1ErneCyxOnZ1KTiEcNmnjw,8d8aadcd-fcd6-3e0f-b17e-3ec2d88e65d3,http://www.wikidata.org/entity/Q2620880
7IMqoztesjFDgyeibke8Jz,8d8aadcd-fcd6-3e0f-b17e-3ec2d88e65d3,http://www.wikidata.org/entity/Q2620880
0gEqSxSTqVwsjLrKtyb1Sz,4c2ad925-08fb-4a9d-9a78-1bf11ec277ba,http://www.wikidata.org/entity/Q31209859
0j31qqm4HaXtncX1EYl5Bo,c0312fbc-3745-4f89-9194-3ea7980302bd,http://www.wikidata.org/entity/Q2663063
4WW3ME0M2dUoAK5hmbXsN7,d079dc50-fa9b-4a88-90f4-5e8723accd75,http://www.wikidata.org/entity/Q14566706
51KZKzPd3OQT1r46a55VTt,4a99797b-9462-449f-b8cb-31c50c52e203,http://www.wikidata.org/entity/Q30645604
2VjK0WZGJbSFihmGli9gMg,,http://www.wikidata.org/entity/Q39908339
1GtW6FkdMVSiov0vXxtFeF,7470e431-6bea-4be6-87d5-f3b98058ca05,http://www.wikidata.org/entity/Q39432636
4AAOvWd92n4N21BylveoSr,11cd3896-3a24-49ad-95cb-f8c759865a6c,http://www.wikidata.org/entity/Q22996865
3Q9a0hUZpE0h9S2LKoWeBA,,http://www.wikidata.org/entity/Q41898245
74IM0wQrrkiTOKbx4Xhb8n,,http://www.wikidata.org/entity/Q42310169
0wy8LeZSQVNSvKvJ3q8mQI,,http://www.wikidata.org/entity/Q39877070
3cQO7jp5S9qLBoIVtbkSM1,cf556b32-6f0c-4d32-9cbb-cc219a20566f,http://www.wikidata.org/entity/Q19627383
61tDiXxKatmA97vv5CtxzD,4ce5f1dc-c54d-4bd1-b6a7-35451bba6d6c,http://www.wikidata.org/entity/Q15636211
6DUOcrKVkxYHwoY5WeORGC,d849813d-35e3-4438-bb48-7591a9c0ceab,http://www.wikidata.org/entity/Q39999830
6uWdobxSBeKLt92ROImG6E,6a1b4bf9-466e-3ee6-82ea-a3f63507d908,http://www.wikidata.org/entity/Q2827973
7nsjfbq7Qu23djeN01k8Wc,27dd9773-88b2-3204-b063-038271188986,http://www.wikidata.org/entity/Q11861254
34bpVK760BNO7lXR6zna1B,6360db00-cb40-38f9-b440-e14e56564db5,http://www.wikidata.org/entity/Q11894525
0IWTVYRxKWQ0JU4TaSJSDr,bdbcfb29-d4d6-46ba-98f1-2c1b34247c24,http://www.wikidata.org/entity/Q40284576
3IUOP4eqNfXXSFTnPMq8aw,0287448e-9a3d-3b27-b07d-c91773de45ff,http://www.wikidata.org/entity/Q12040380
5xgEqUqTQ19PPt5bElrS7V,2c78aedc-0407-38dd-bffd-1e58346fa183,http://www.wikidata.org/entity/Q129135
0VvfkgvAZ2STc0EyVOVi4P,18652054-b2d0-471e-9606-22b11c1deede,http://www.wikidata.org/entity/Q20760137
2ZbA2Pic7Sh9gGmLk5S2Ni,18652054-b2d0-471e-9606-22b11c1deede,http://www.wikidata.org/entity/Q20760137
3Bqz1JqZLqYa2YvZYhs8PS,18652054-b2d0-471e-9606-22b11c1deede,http://www.wikidata.org/entity/Q20760137
0G694dAEAuSzHR6zI0Nnxn,83a414be-14b7-4b9f-96d4-a0cf5dfc9fb5,http://www.wikidata.org/entity/Q15897083
2fGCAYUMssLKiUAoNdxGLx,b1392450-e666-3926-a536-22c65f834433,http://www.wikidata.org/entity/Q202996
06pDAOHmRfZgcBrDVOgqDN,a856c6ff-8a6d-4300-9d2c-cdbbe557394e,http://www.wikidata.org/entity/Q28018395
5OlacHo0YirsdqLmXKBVHo,77d82047-b734-462b-baae-3425a1d6726e,http://www.wikidata.org/entity/Q28018407
7JYrQl03AvgrIfd2oyNEfk,d49341a3-62e5-35dc-8483-f6d60c00b878,http://www.wikidata.org/entity/Q11859189
5NFN9HK3cvDaYnEtmHUVbo,062a2d9b-b1d5-4ca2-8241-0115b572072e,http://www.wikidata.org/entity/Q36311479
5rq9rIRVC6CKhgxWA2ii6L,b974fbff-cafe-42b6-aed6-97ce9ef4ac8a,http://www.wikidata.org/entity/Q28133385
7e0VTgw0gh9UwiMTZdx74F,6f827286-ccf2-37e0-878c-a78a892c007c,http://www.wikidata.org/entity/Q12017925
1mBsTLrIEGyhZw2t8CLmN5,c8addf67-e735-3832-a7fd-1dd7f34d5865,http://www.wikidata.org/entity/Q3715949
1uPwwIkzsCOanBsLExFitZ,3b97b33e-f75c-40a7-9d10-828b8dc6b482,http://www.wikidata.org/entity/Q41096997
3tvjyHvI1YTt96l9GALenq,efedbf59-d7d4-43eb-a815-3d0add2e2b02,http://www.wikidata.org/entity/Q28939607
7EYExAektj6ISdmhMBAaa8,51d2069c-a6df-48c1-ac94-0638e32de663,http://www.wikidata.org/entity/Q28939705
469df2TrvtVKFCMouo4zBM,87b4adcd-3fd9-4c80-ba1a-d84883af7c68,http://www.wikidata.org/entity/Q675958
6cuNyrSmRjBeekioLdLkvI,cb93e87f-5d21-3447-a6e8-22d44f9b0d7a,http://www.wikidata.org/entity/Q155335
3sb3TaTkw7pdVD2V5cSBGi,6ae67b24-a085-4818-9497-00349223cb5d,http://www.wikidata.org/entity/Q28497087
3w3HyqvtsWnnYwvl0xsvv1,05fa62aa-e53c-357e-a3d2-5c469b818ec9,http://www.wikidata.org/entity/Q3985629
6074OsmUN1PdFgy0zTP4Fn,59daa7a0-260f-4cbc-b27c-caa5e1c056ed,http://www.wikidata.org/entity/Q29216898
1JvXxLsm0PxlGH4LXzqMGq,f6b1b900-6108-32f0-abbd-2855af9151eb,http://www.wikidata.org/entity/Q843416
3b0Ribq1uYsFvdbxbB9460,9b891733-24ea-40f5-8f76-126a26c534eb,http://www.wikidata.org/entity/Q33101652
0ioIXXMV89w0qC39FpxYnL,8b3d1836-e3cd-35eb-a8cd-d03d56bcc6f8,http://www.wikidata.org/entity/Q1049413
1M54W6vxFuAxYNrlO7Ocwd,dbd15402-28d4-4287-9bfa-bd0c29f2af8e,http://www.wikidata.org/entity/Q25445060
1EauX47I9mAB5mw608UBoO,35f904cf-37b5-411d-b0f5-da3522e097b5,http://www.wikidata.org/entity/Q1152089
2r5CTzDGYFxO7yPLcbdjME,423ee554-ffaf-4a07-90e4-48fdc8d948b8,http://www.wikidata.org/entity/Q18002247